,popularity,budget,revenue,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year
10535,0.65576,,,Down by Law,Tom Waits|John Lurie|Roberto Benigni|Nicoletta Braschi|Ellen Barkin,Jim Jarmusch,107.0,Crime|Drama|Comedy,Island Pictures|Black Snake|Grokenberger Film Produktion,5/1/86,60,7.3,1986
10536,0.369463,,6637565.0,Black Moon Rising,Tommy Lee Jones|Linda Hamilton|Robert Vaughn|Richard Jaeckel|Lee Ving,Harley Cokeliss,100.0,Science Fiction|Action|Thriller,New World Pictures|Sequoia Productions,1/10/86,10,5.6,1986
10537,0.356864,111000.0,,Henry: Portrait of a Serial Killer,Michael Rooker|Tracy Arnold|Tom Towles|David Katz|Mary Demas,John McNaughton,83.0,Horror|Thriller|Crime|Drama,Maljack Productions,9/24/86,40,6.1,1986
10538,0.350539,22500.0,,Mala Noche,Doug Cooeyate|Tim Streeter|Sam Downey|Nyla McCarthy|Ray Monge,Gus Van Sant,78.0,Drama,NAN,2/5/86,11,5.6,1986
10539,0.3478,2700000.0,3500000.0,The Wraith,Charlie Sheen|Nick Cassavetes|Sherilyn Fenn|Randy Quaid|Matthew Barry,Mike Marvin,93.0,Romance|Science Fiction|Horror|Action|Crime,New Century Entertainment Corporation|Alliance Entertainment|Turbo Productions,11/21/86,48,5.9,1986
10540,0.345381,,6797218.0,Trick or Treat,Marc Price|Tony Fields|Lisa Orgolini|Doug Savant|Elaine Joyce,Charles Martin Smith,98.0,Horror|Music,De Laurentiis Entertainment Group (DEG),10/24/86,16,5.0,1986
10541,0.327717,4700000.0,8025872.0,The Texas Chainsaw Massacre 2,Dennis Hopper|Caroline Williams|Jim Siedow|Bill Moseley|Bill Johnson,Tobe Hooper,101.0,Horror,Cannon Films,8/22/86,43,5.7,1986
10542,0.325629,,91258000.0,Back to School,Rodney Dangerfield|Keith Gordon|William Zabka|Burt Young|Robert Downey Jr.,Alan Metter,96.0,Comedy,Orion Pictures|Paper Clip Productions,6/13/86,45,6.6,1986
10543,0.32409899999999997,,,Heartburn,Meryl Streep|Jack Nicholson|Jeff Daniels|Maureen Stapleton|Stockard Channing,Mike Nichols,108.0,Comedy|Drama|Romance,Paramount Pictures,7/25/86,23,6.2,1986
10544,0.323711,,36611610.0,Gung Ho,Michael Keaton|Gedde Watanabe|George Wendt|Mimi Rogers|John Turturro,Ron Howard,111.0,Comedy|Drama,Paramount Pictures,3/13/86,22,6.2,1986
10545,0.317816,,,Tough Guys,Burt Lancaster|Kirk Douglas|Charles Durning|Alexis Smith|Dana Carvey,Jeff Kanew,104.0,Comedy|Crime,Touchstone Pictures,10/3/86,11,4.9,1986
10546,0.31185799999999997,,8988731.0,Deadly Friend,Matthew Laborteaux|Kristy Swanson|Michael Sharrett|Anne Twomey|Anne Ramsey,Wes Craven,91.0,Mystery|Drama|Horror|Science Fiction,Warner Bros.|Pan Arts|Layton,10/10/86,28,6.5,1986
10547,0.311655,10000000.0,,Nan bei Shao Lin,Jet Li|Woo Gin-Keung|Wong Chau-Yin |Yu Cheng-Hui|Yue Hoi,Liu Chia-Liang,90.0,Action|Comedy,Shaw Brothers,3/1/86,10,6.7,1986
10548,0.311025,,38702310.0,About Last Night...,Demi Moore|Rob Lowe|Jim Belushi|Elizabeth Perkins|George DiCenzo,Edward Zwick,113.0,Comedy|Drama|Romance,TriStar Pictures|Delphi V Productions,7/2/86,21,5.0,1986
10549,0.309218,,20603715.0,F/X,Bryan Brown|Brian Dennehy|Diane Venora|Cliff DeYoung|Mason Adams,Robert Mandel,109.0,Crime|Thriller|Action,Orion Pictures|Dodi Fayed - Jack Wiener,2/7/86,34,6.1,1986
10551,0.30298600000000003,3000000.0,,House,William Katt|George Wendt|Richard Moll|Kay Lenz|Mary Stavin,Steve Miner,93.0,Comedy|Horror,New World Pictures,2/28/86,51,5.5,1986
10552,0.20760599999999998,12000000.0,4884663.0,Invaders from Mars,Karen Black|Hunter Carson|Timothy Bottoms|Laraine Newman|James Karen,Tobe Hooper,100.0,Science Fiction,Cannon Pictures,1/1/86,20,5.1,1986
10553,0.289554,,,Clockwise,John Cleese|Sharon Maiden|Alison Steadman|Penelope Wilton|Penny Leatherbarrow,Christopher Morahan,96.0,Comedy,Thorn EMI Screen Entertainment,3/1/86,19,5.7,1986
10554,0.28742399999999996,2000000.0,,Class of Nuke 'Em High,Janelle Brady|Gil Brenton|Robert Prichard|Pat Ryan|James Nugent Vernon,Richard W. Haines|Lloyd Kaufman,85.0,Horror|Comedy|Science Fiction,Troma Entertainment,12/12/86,15,5.8,1986
10555,0.28470500000000004,,,Running Scared,Gregory Hines|Billy Crystal|Steven Bauer|Darlanne Fluegel|Joe Pantoliano,Peter Hyams,107.0,Thriller|Action|Comedy|Crime,David Foster Productions|Turman-Foster Company|Metro-Goldwyn-Mayer (MGM),6/27/86,26,6.6,1986
10556,0.277984,18000000.0,3900000.0,The Manhattan Project,John Lithgow|Christopher Collet|Cynthia Nixon|Jill Eikenberry|John Mahoney,Marshall Brickman,118.0,Science Fiction|Thriller,Gladden Entertainment,6/13/86,11,6.0,1986
10557,0.268676,,2015882.0,Rad,Bill Allen|Lori Loughlin|Talia Shire|Ray Walston|Alfie Wise,Hal Needham,91.0,Drama|Family,TriStar Pictures,3/21/86,15,7.4,1986
10558,0.258898,6500000.0,2347000.0,At Close Range,Sean Penn|Christopher Walken|Mary Stuart Masterson|Chris Penn|Millie Perkins,James Foley,111.0,Crime|Drama,Orion Pictures,4/18/86,21,6.0,1986
10559,0.258334,,,One Crazy Summer,John Cusack|Demi Moore|Bobcat Goldthwait|Tom Villard|Jeremy Piven,Savage Steve Holland,89.0,Drama|Comedy|Romance|Family,A&M Films,8/8/86,21,6.7,1986
10560,0.25651799999999997,,,Witchboard,Stephen Nichols|Tawny Kitaen|Todd Allen|Kathleen Wilhoite|Burke Byrnes,Kevin Tenney,98.0,Horror,NAN,12/31/86,22,5.6,1986
10561,0.314511,,,Round Midnight,Dexter Gordon|François Cluzet|Gabrielle Haker|Christine Pascal|Pierre Trabaud,Bertrand Tavernier,133.0,Drama,PECF|Little Bear,9/23/86,11,6.5,1986
10562,0.253984,,,Iron Eagle,"Louis Gossett, Jr.|Jason Gedrick|Tim Thomerson|Larry B. Scott|Shawnee Smith",Sidney J. Furie,117.0,Action|Thriller|War,TriStar Pictures,1/17/86,40,4.4,1986
10563,0.45914399999999994,,,Legal Eagles,Robert Redford|Debra Winger|Daryl Hannah|Brian Dennehy|Terence Stamp,Ivan Reitman,116.0,Comedy|Crime|Drama|Romance|Thriller,Universal Pictures|Mirage Enterprises|Northern Lights Entertainment,6/18/86,22,5.3,1986
10564,0.231591,,17768900.0,The Delta Force,Chuck Norris|Lee Marvin|Shelley Winters|Martin Balsam|Joey Bishop,Menahem Golan,125.0,Action|Thriller,Golan-Globus,2/14/86,43,5.0,1986
10565,0.24752399999999997,,12303904.0,No Mercy,Richard Gere|Kim Basinger|Jeroen Krabbé|George Dzundza|Gary Basaraba,Richard Pearce,106.0,Action|Crime|Thriller,TriStar Pictures,12/19/86,13,5.3,1986
10566,0.24560700000000002,1100000.0,5450815.0,Troll,Noah Hathaway|Michael Moriarty|Julia Louis-Dreyfus|Shelley Hack|Jenny Beck,John Carl Buechler,82.0,Fantasy|Horror,Empire Pictures|Altar Productions,1/17/86,22,4.6,1986
10567,0.22737,,,Caravaggio,Nigel Terry|Tilda Swinton|Sean Bean|Robbie Coltrane|Nigel Davenport,Derek Jarman,93.0,Drama|History,British Film Institute (BFI),8/29/86,13,4.7,1986
10568,0.233302,,7177431.0,The Boy Who Could Fly,Jay Underwood|Fred Savage|Bonnie Bedelia|Colleen Dewhurst|Fred Gwynne,Nick Castle,114.0,Drama|Family|Fantasy|Science Fiction,Lorimar Motion Pictures,8/15/86,18,5.6,1986
10569,0.217599,15000000.0,,The Clan of the Cave Bear,Daryl Hannah|Pamela Reed|James Remar|Thomas G. Waites|John Doolittle,Michael Chapman,98.0,Adventure|Drama,The Guber-Peters Company|Warner Bros.|Producers Sales Organization (PSO)|Jonesfilm|The Jozak Company,1/17/86,10,4.7,1986
10570,0.21335,,,Night of the Creeps,Jason Lively|Steve Marshall|Jill Whitlow|Tom Atkins|Wally Taylor,Fred Dekker,88.0,Comedy|Horror|Science Fiction,TriStar Pictures|Delphi V Productions,8/21/86,26,6.8,1986
10571,0.20836500000000002,800000.0,,Chopping Mall,Kelli Maroney|Tony O'Dell|Barbara Crampton|Russell Todd|Karrie Emerson,Jim Wynorski,77.0,Horror|Science Fiction,NAN,3/21/86,20,5.1,1986
10572,0.203663,12000000.0,15945534.0,Armed and Dangerous,John Candy|Eugene Levy|Robert Loggia|Meg Ryan|Kenneth McMillan,Mark L. Lester,88.0,Action|Comedy|Crime,Columbia Pictures|Delphi V Productions|Frostbacks,8/15/86,20,5.1,1986
10573,0.20189100000000001,,8033397.0,Haunted Honeymoon,Gene Wilder|Gilda Radner|Dom DeLuise|Jonathan Pryce|Eve Ferret,Gene Wilder,82.0,Comedy|Horror|Music,Orion Pictures,7/25/86,18,5.3,1986
10574,0.200781,,31853080.0,Children of a Lesser God,Marlee Matlin|William Hurt|Philip Bosco|John Limnidis|Piper Laurie,Randa Haines,119.0,Drama|Romance,Paramount Pictures,9/13/86,25,6.7,1986
10575,0.19577,,,Macskafogó,Miklós Benedek|László Sinkó|Gyula Bodrogi|Ilona Béres,Béla Ternovszky,96.0,Animation|Family,NAN,10/2/86,12,8.0,1986
10576,0.215644,,,Lucas,Corey Haim|Kerri Green|Charlie Sheen|Winona Ryder|Courtney Thorne-Smith,David Seltzer,108.0,Comedy|Drama|Romance,20th Century Fox,3/28/86,24,5.7,1986
10577,0.181563,,,Wildcats,Goldie Hawn|Swoosie Kurtz|Woody Harrelson|Wesley Snipes|Robyn Lively,Michael Ritchie,106.0,Comedy|Drama,Warner Bros.|Hawn / Sylbert Movie Company,2/14/86,21,6.3,1986
10578,0.167621,15000000.0,12308521.0,Club Paradise,Robin Williams|Peter O'Toole|Rick Moranis|Jimmy Cliff|Twiggy,Harold Ramis,96.0,Comedy|Drama|Romance,Warner Bros.,7/11/86,10,4.1,1986
10579,0.15504300000000001,,,Youngblood,Rob Lowe|Cynthia Gibb|Patrick Swayze|Ed Lauter|Jim Youngs,Peter Markle,110.0,Drama|Romance,United Artists|The Guber-Peters Company,1/31/86,24,5.5,1986
10580,0.139942,,,She's Gotta Have It,Tracy Camilla Johns|Tommy Redmond Hicks|John Canada Terrell|Spike Lee|Raye Dowell,Spike Lee,84.0,Comedy|Romance,40 Acres & A Mule Filmworks,8/8/86,11,5.2,1986
10581,0.13993,,,Captain EO,Michael Jackson|Anjelica Huston|Dick Shawn|Tony Cox|Debbie Lee Carrington,Francis Ford Coppola,17.0,Science Fiction,NAN,1/1/86,10,6.2,1986
10582,0.090923,,,When the Wind Blows,Peggy Ashcroft|John Mills|Robin Houston|David Dundas,Jimmy T. Murakami,80.0,Animation|Comedy|Drama|War,Film Four International|British Screen Productions|TVC London|Penguin Books,10/24/86,18,7.3,1986
10583,0.063527,,,Kuryer,Fyodor Dunayevsky|Anastasiya Nemolyayeva|Oleg Basilashvili|Inna Churikova|Aleksandr Pankratov-Chyornyy,Karen Shakhnazarov,88.0,Drama|Romance|Comedy,Mosfilm,6/6/86,11,7.4,1986
10584,0.094098,18000000.0,9697739.0,SpaceCamp,Kate Capshaw|Lea Thompson|Kelly Preston|Larry B. Scott|Joaquin Phoenix,Harry Winer,107.0,Family|Adventure,ABC Motion Pictures,6/6/86,23,6.2,1986
10585,0.058401999999999996,,,Dead End Drive-In,Ned Manning|Natalie McCurry|Peter Whitford|Wilbur Wilde|Dave Gibson,Brian Trenchard-Smith,87.0,Action|Drama|Horror|Science Fiction|Thriller,New South Wales Film Corp.|Springvale Productions,8/13/86,10,5.6,1986
10586,0.087852,,,Absolute Beginners,Eddie O'Connell|Patsy Kensit|David Bowie|James Fox|Ray Davies,Julien Temple,108.0,Fantasy|Drama|Music|Romance,NAN,1/1/86,10,5.0,1986
10587,0.0805169999999999,,,Gothic,Gabriel Byrne|Julian Sands|Natasha Richardson|Myriam Cyr|Timothy Spall,Ken Russell,84.0,Drama|Fantasy|Horror,NAN,11/30/86,10,4.2,1986
10588,0.076196,1900000.0,4790926.0,Vamp,Chris Makepeace|Sandy Baron|Robert Rusler|Dedee Pfeiffer|Gedde Watanabe,Richard Wenk,93.0,Comedy|Horror,Balcor Film Investors|Planet Productions,7/18/86,12,5.2,1986
10589,0.06883500000000001,15000000.0,8620929.0,Manhunter,William Petersen|Kim Greist|Dennis Farina|Brian Cox|Joan Allen,Michael Mann,119.0,Crime|Horror|Thriller,De Laurentiis Entertainment Group (DEG)|Red Dragon Productions S.A.,8/14/86,163,6.6,1986
10590,0.0665289999999999,,,TerrorVision,Diane Franklin|Gerrit Graham|Mary Woronov|Chad Allen|Jon Gries,Ted Nicolaou,83.0,Horror|Science Fiction|Thriller,NAN,2/14/86,14,5.1,1986
10591,0.21620100000000003,8500000.0,,Lady Jane,Helena Bonham Carter|Cary Elwes|John Wood|Patrick Stewart|Joss Ackland,Trevor Nunn,142.0,Drama|Romance|History,Paramount Pictures|Capital Equipment Leasing,2/7/86,13,6.4,1986
10592,0.001567,,,Yuppies 2,Massimo Boldi|Jerry Calà|Christian De Sica|Ezio Greggio|Federica Moro,Enrico Oldoini,104.0,Comedy,NAN,1/1/86,11,5.0,1986
10593,2.2724860000000002,15000000.0,32056467.0,Robin Hood,Brian Bedford|Phil Harris|Peter Ustinov|Pat Buttram|Ken Curtis,Wolfgang Reitherman,83.0,Animation|Family,Walt Disney Productions,11/8/73,641,6.9,1973
10594,2.010733,8000000.0,441306145.0,The Exorcist,Linda Blair|Max von Sydow|Ellen Burstyn|Jason Miller|Lee J. Cobb,William Friedkin,122.0,Drama|Horror|Thriller,Warner Bros.|Hoya Productions,12/26/73,1113,7.2,1973
10595,1.549139,7000000.0,161777836.0,Live and Let Die,Roger Moore|Yaphet Kotto|Jane Seymour|Clifton James|Julius Harris,Guy Hamilton,121.0,Adventure|Action|Thriller,Eon Productions|Metro-Goldwyn-Mayer (MGM),7/5/73,293,6.1,1973
10596,1.087374,500000.0,3000000.0,Mean Streets,Harvey Keitel|Robert De Niro|David Proval|Amy Robinson|Richard Romanus,Martin Scorsese,110.0,Drama|Crime,Scorsese Productions,10/2/73,141,7.1,1973
10597,0.993066,850000.0,90000000.0,Enter the Dragon,Bruce Lee|Jim Kelly|John Saxon|Ahna Capri|Sek Kin,Robert Clouse,99.0,Crime|Thriller|Action,Golden Harvest Company|Concord Productions Inc.|Warner Bros.|Sequoia Productions,8/17/73,279,7.0,1973
10598,0.971417,,,Westworld,Yul Brynner|Richard Benjamin|James Brolin|Norman Bartold|Alan Oppenheimer,Michael Crichton,88.0,Action|Adventure|Drama|Horror|Science Fiction,Metro-Goldwyn-Mayer (MGM),10/22/73,132,6.4,1973
10599,0.876503,1700000.0,8844595.0,Battle for the Planet of the Apes,Roddy McDowall|Lew Ayres|Bobby Porter|Richard Eastham|Claude Akins,J. Lee Thompson,93.0,Action|Science Fiction,Twentieth Century Fox Film Corporation|Apjac International,6/14/73,99,5.3,1973
10600,0.874266,1500000.0,,Don't Look Now,Julie Christie|Donald Sutherland|Hilary Mason|Clelia Matania|Massimo Serato,Nicolas Roeg,110.0,Thriller|Drama|Horror,Casey Productions|Eldorado Films,12/3/73,60,6.7,1973
10601,0.8631559999999989,5500000.0,159616327.0,The Sting,Paul Newman|Robert Redford|Robert Shaw|Charles Durning|Ray Walston,George Roy Hill,129.0,Comedy|Crime|Drama,Universal Pictures,12/25/73,304,7.7,1973
10602,0.82316,,39768000.0,Magnum Force,Clint Eastwood|Hal Holbrook|Mitchell Ryan|David Soul|Tim Matheson,Ted Post,124.0,Action|Crime|Thriller,Warner Bros.,12/24/73,96,6.9,1973
10603,0.79974,,,High Plains Drifter,Clint Eastwood|Verna Bloom|Marianna Hill|Mitchell Ryan|Jack Ging,Clint Eastwood,105.0,Western,Universal Pictures|Malpaso Productions,4/19/73,126,7.1,1973
10604,0.7188640000000001,,,The Day of the Jackal,Edward Fox|Michael Lonsdale|Olga Georges-Picot|Delphine Seyrig|Eric Porter,Fred Zinnemann,143.0,Action|Thriller,Universal Productions France S.A.|Warwick Productions|Warwick Film Productions,5/15/73,64,6.7,1973
10605,0.700695,,,Breezy,William Holden|Kay Lenz|Roger C. Carmel|Marj Dusay|Joan Hotchkis,Clint Eastwood,108.0,Drama|Romance,Malpaso Productions,11/18/73,15,7.1,1973
10606,0.684079,777000.0,115000000.0,American Graffiti,Richard Dreyfuss|Ron Howard|Paul Le Mat|Charles Martin Smith|Cindy Williams,George Lucas,110.0,Comedy|Drama,Lucasfilm|Universal Pictures|The Coppola Company,8/1/73,145,6.5,1973
10607,0.621476,,3.0,Soylent Green,Charlton Heston|Edward G. Robinson|Leigh Taylor-Young|Chuck Connors|Joseph Cotten,Richard Fleischer,97.0,Mystery|Science Fiction|Thriller,Metro-Goldwyn-Mayer (MGM),4/19/73,124,6.6,1973
10608,0.600434,12000000.0,53267000.0,Papillon,Steve McQueen|Dustin Hoffman|Victor Jory|Don Gordon|Anthony Zerbe,Franklin J. Schaffner,151.0,Crime|Drama,Solar Productions|Allied Artists Pictures|Corona-General,12/13/73,191,7.4,1973
10609,0.5684,2000000.0,18344729.0,Sleeper,Woody Allen|Diane Keaton|John Beck|Mary Gregory|Brian Avery,Woody Allen,89.0,Science Fiction|Comedy|Romance,Rollins-Joffe Productions,12/17/73,93,6.9,1973
10610,0.5492060000000001,,13200000.0,Jesus Christ Superstar,Ted Neeley|Carl Anderson|Yvonne Elliman|Barry Dennen|Bob Bingham,Norman Jewison,108.0,Drama|History|Music,Universal Pictures,8/15/73,63,6.9,1973
10611,0.50142,3000000.0,29800000.0,Serpico,Al Pacino|John Randolph Jones|Jack Kehoe|Biff McGuire|Barbara Eda-Young,Sidney Lumet,129.0,Crime|Drama|History,Paramount Pictures|De Laurentiis Entertainment Group|Artists Entertainment Complex,12/5/73,200,7.3,1973
10612,0.42076800000000003,,,Charley Varrick,Walter Matthau|Joe Don Baker|Felicia Farr|Andrew Robinson|Sheree North,Don Siegel,111.0,Action|Crime|Drama|Thriller,Universal Pictures,9/19/73,21,6.8,1973
10613,0.41933100000000006,,,Paper Moon,Ryan O'Neal|Tatum O'Neal|Madeline Kahn|John Hillerman|P.J. Johnson,Peter Bogdanovich,102.0,Comedy|Crime|Drama,Paramount Pictures|Saticoy Productions|The Directors Company,5/9/73,50,7.7,1973
10614,0.412189,,,The Three Musketeers,Michael York|Oliver Reed|Richard Chamberlain|Frank Finlay|Faye Dunaway,Richard Lester,105.0,Action|Adventure|Comedy|Drama,Film Trust S.A.|Alexander Salkind,12/11/73,32,7.0,1973
10615,0.392936,,,The Long Goodbye,Elliott Gould|Nina van Pallandt|Sterling Hayden|Mark Rydell|David Arkin,Robert Altman,113.0,Thriller|Crime|Drama|Mystery,Lions Gate Films|E-K-Corporation,3/7/73,45,7.0,1973
10616,0.384763,4638783.0,,Pat Garrett & Billy the Kid,James Coburn|Kris Kristofferson|Richard Jaeckel|Katy Jurado|Chill Wills,Sam Peckinpah,106.0,Western,Metro-Goldwyn-Mayer (MGM),5/23/73,18,7.4,1973
10617,0.38388,,11000000.0,The Golden Voyage of Sinbad,John Phillip Law|Caroline Munro|Tom Baker|Douglas Wilmer|Martin Shaw,Gordon Hessler,105.0,Action|Adventure|Drama|Family|Fantasy,Columbia Pictures,12/20/73,15,6.3,1973
10618,0.37859699999999996,,,The Legend of Hell House,Pamela Franklin|Roddy McDowall|Clive Revill|Gayle Hunnicutt|Roland Culver,John Hough,95.0,Horror|Mystery,Academy Pictures,6/15/73,22,6.5,1973
10619,0.240731,,,The Last Detail,Jack Nicholson|Otis Young|Randy Quaid|Clifton James|Carol Kane,Hal Ashby,103.0,Comedy|Drama,Columbia Pictures|Acrobat Productions|Bright-Persky Associates,12/11/73,32,6.8,1973
10620,0.359048,,,Charlotte's Web,Debbie Reynolds|Henry Gibson|Danny Bonaduce|Agnes Moorehead|Bob Holt,Charles A. Nichols|Iwao Takamoto,94.0,Animation|Drama|Family,Paramount Pictures|Hanna-Barbera Productions|Sagittarius Productions|Paramount Animation,3/1/73,59,6.3,1973
10621,0.355622,,,Cahill U.S. Marshal,John Wayne|George Kennedy|Gary Grimes|Neville Brand|Clay O'Brien,Andrew V. McLaglen,103.0,Drama|Western,Batjac Productions|Warner Bros.,7/11/73,11,5.0,1973
10622,0.33919299999999997,,,Badlands,Martin Sheen|Sissy Spacek|Warren Oates|Gary Littlejohn|Alan Vint,Terrence Malick,94.0,Crime|Drama,Pressman-Williams|Warner Bros.|Jill Jakes Production|Badlands Company,10/15/73,116,7.3,1973
10623,0.338084,500000.0,,Coffy,Pam Grier|Robert DoQui|Sid Haig|Booker Bradshaw|William Elliott,Jack Hill ,91.0,Action|Adventure|Drama,American International Pictures (AIP),6/13/73,20,7.1,1973
10624,0.31806100000000004,,,The Vault of Horror,Anna Massey|Terry-Thomas|Glynis Johns|John Forbes-Robertson|Curd Jürgens,Roy Ward Baker,83.0,Horror,Amicus Productions|Metromedia Producers Corporation (MPC),3/16/73,12,6.5,1973
10625,0.257127,500000.0,,Sisters,Margot Kidder|Jennifer Salt|Charles Durning|William Finley|Lisle Wilson,Brian De Palma,93.0,Horror|Thriller,Pressman-Williams|American International Pictures (AIP),3/27/73,21,7.0,1973
10626,0.24487399999999998,,,The Train Robbers,John Wayne|Ann-Margret|Rod Taylor|Ben Johnson|Christopher George,Burt Kennedy,92.0,Action|Western,Batjac Productions|Warner Bros.,2/7/73,13,6.8,1973
10627,0.23804299999999998,,,A Charlie Brown Thanksgiving,Todd Barbee|Robin Kohn|Stephen Shea|Stephen Shea,Bill Melendez|Phil Roman,25.0,Animation|Comedy|Family,Lee Mendelson Film Productions|Bill Melendez Productions|United Feature Syndicate (UFS),11/20/73,23,7.6,1973
10628,0.42058500000000004,,,Walking Tall,"Joe Don Baker|Elizabeth Hartman|Gene Evans|Noah Beery, Jr.|Brenda Benet",Phil Karlson,125.0,Action|Crime|Drama,Bing Crosby Productions,2/22/73,12,6.4,1973
10629,0.203942,,,Frankenstein and the Monster from Hell,Peter Cushing|Shane Briant|Madeline Smith|David Prowse|John Stratton,Terence Fisher,93.0,Horror|Science Fiction,Hammer Film Productions,3/31/73,10,6.7,1973
10630,0.200129,,,The Holy Mountain,Alejandro Jodorowsky|Horacio Salinas|Zamira Saunders|Juan Ferrara|Adriana Page,Alejandro Jodorowsky,114.0,Drama,Producciones Zohar,5/1/73,59,7.4,1973
10631,0.25158200000000003,,,Electra Glide in Blue,Robert Blake|Mitchell Ryan|Billy Green Bush|Jeannine Riley|Elisha Cook Jr.,James William Guercio,114.0,Thriller|Crime|Drama|Mystery,United Artists|Guercio-Hitzig,8/18/73,10,6.1,1973
10632,0.272663,,,The Friends of Eddie Coyle,Robert Mitchum|Peter Boyle|Richard Jordan|Steven Keats|Alex Rocco,Peter Yates,102.0,Crime|Drama,Paramount Pictures,6/26/73,15,6.9,1973
10633,0.385313,,45000000.0,The Way We Were,Barbra Streisand|Robert Redford|Bradford Dillman|Lois Chiles|Patrick O'Neal,Sydney Pollack,118.0,Drama|Romance,Columbia Pictures Corporation|Tom Ward Enterprises|Rastar Productions,10/17/73,36,6.9,1973
10634,0.021941,,,Vérités et Mensonges,Orson Welles|Joseph Cotten|Oja Kodar|Elmyr de Hory|Clifford Irving,Orson Welles,89.0,Documentary,Janus Films|SACI,3/13/73,31,7.0,1973
10635,0.17533900000000002,,,The Offence,Sean Connery|Trevor Howard|Vivien Merchant|Ian Bannen|Peter Bowles,Sidney Lumet,112.0,Drama|Crime,Tantallon,1/11/73,16,7.3,1973
10636,0.162168,,,The Satanic Rites of Dracula,Christopher Lee|Peter Cushing|Michael Coles|William Franklyn|Freddie Jones,Alan Gibson,87.0,Horror,Hammer Film Productions,11/3/73,11,4.8,1973
10637,0.14507899999999999,,,Sssssss,Strother Martin|Dirk Benedict|Heather Menzies|Richard B. Shull|Tim O'Connor,Bernard L. Kowalski,99.0,Horror|Science Fiction,Universal Pictures|Zanuck/Brown Productions,7/6/73,13,6.5,1973
